,SurveyYear,group,fulltype,Val,fulltypegroup,gender,type
19,2003,0.5,RevenuesWomensTeam,520973.0,RevenuesWomensTeam0.5,W,revenues
20,2003,0.6,OperatingExpensesperTeamMensTeam,201060.0,OperatingExpensesperTeamMensTeam0.6,M,expenses
21,2003,0.6,OperatingExpensesperTeamWomensTeam,142372.0,OperatingExpensesperTeamWomensTeam0.6,W,expenses
22,2003,0.6,RevenuesMensTeam,1050510.0,RevenuesMensTeam0.6,M,revenues
23,2003,0.6,RevenuesWomensTeam,690469.0,RevenuesWomensTeam0.6,W,revenues
24,2003,0.7,OperatingExpensesperTeamMensTeam,224592.0,OperatingExpensesperTeamMensTeam0.7,M,expenses
25,2003,0.7,OperatingExpensesperTeamWomensTeam,153577.0,OperatingExpensesperTeamWomensTeam0.7,W,expenses
26,2003,0.7,RevenuesMensTeam,1205429.0,RevenuesMensTeam0.7,M,revenues
27,2003,0.7,RevenuesWomensTeam,737331.9999999999,RevenuesWomensTeam0.7,W,revenues
28,2003,0.8,OperatingExpensesperTeamMensTeam,263769.0,OperatingExpensesperTeamMensTeam0.8,M,expenses
29,2003,0.8,OperatingExpensesperTeamWomensTeam,187311.0,OperatingExpensesperTeamWomensTeam0.8,W,expenses
30,2003,0.8,RevenuesMensTeam,1574863.0,RevenuesMensTeam0.8,M,revenues
31,2003,0.8,RevenuesWomensTeam,875537.0,RevenuesWomensTeam0.8,W,revenues
32,2003,0.9,OperatingExpensesperTeamMensTeam,351289.0,OperatingExpensesperTeamMensTeam0.9,M,expenses
33,2003,0.9,OperatingExpensesperTeamWomensTeam,229969.0,OperatingExpensesperTeamWomensTeam0.9,W,expenses
34,2003,0.9,RevenuesMensTeam,2149008.0,RevenuesMensTeam0.9,M,revenues
35,2003,0.9,RevenuesWomensTeam,1038543.0,RevenuesWomensTeam0.9,W,revenues
36,2004,0.1,OperatingExpensesperTeamMensTeam,117600.0,OperatingExpensesperTeamMensTeam0.1,M,expenses
37,2004,0.1,OperatingExpensesperTeamWomensTeam,85362.0,OperatingExpensesperTeamWomensTeam0.1,W,expenses
38,2004,0.1,RevenuesMensTeam,324068.0,RevenuesMensTeam0.1,M,revenues
39,2004,0.1,RevenuesWomensTeam,24417.0,RevenuesWomensTeam0.1,W,revenues
40,2004,0.2,OperatingExpensesperTeamMensTeam,142120.0,OperatingExpensesperTeamMensTeam0.2,M,expenses
41,2004,0.2,OperatingExpensesperTeamWomensTeam,105435.0,OperatingExpensesperTeamWomensTeam0.2,W,expenses
42,2004,0.2,RevenuesMensTeam,488268.0,RevenuesMensTeam0.2,M,revenues
43,2004,0.2,RevenuesWomensTeam,119817.0,RevenuesWomensTeam0.2,W,revenues
44,2004,0.3,OperatingExpensesperTeamMensTeam,165285.0,OperatingExpensesperTeamMensTeam0.3,M,expenses
45,2004,0.3,OperatingExpensesperTeamWomensTeam,122582.0,OperatingExpensesperTeamWomensTeam0.3,W,expenses
46,2004,0.3,RevenuesMensTeam,758951.0,RevenuesMensTeam0.3,M,revenues
47,2004,0.3,RevenuesWomensTeam,350582.0,RevenuesWomensTeam0.3,W,revenues
48,2004,0.4,OperatingExpensesperTeamMensTeam,179656.0,OperatingExpensesperTeamMensTeam0.4,M,expenses
49,2004,0.4,OperatingExpensesperTeamWomensTeam,135464.0,OperatingExpensesperTeamWomensTeam0.4,W,expenses
50,2004,0.4,RevenuesMensTeam,924533.0,RevenuesMensTeam0.4,M,revenues
51,2004,0.4,RevenuesWomensTeam,497243.0,RevenuesWomensTeam0.4,W,revenues
52,2004,0.5,OperatingExpensesperTeamMensTeam,198433.0,OperatingExpensesperTeamMensTeam0.5,M,expenses
53,2004,0.5,OperatingExpensesperTeamWomensTeam,143574.0,OperatingExpensesperTeamWomensTeam0.5,W,expenses
54,2004,0.5,RevenuesMensTeam,1023351.0,RevenuesMensTeam0.5,M,revenues
55,2004,0.5,RevenuesWomensTeam,637898.0,RevenuesWomensTeam0.5,W,revenues
56,2004,0.6,OperatingExpensesperTeamMensTeam,234902.0,OperatingExpensesperTeamMensTeam0.6,M,expenses
57,2004,0.6,OperatingExpensesperTeamWomensTeam,154681.0,OperatingExpensesperTeamWomensTeam0.6,W,expenses
58,2004,0.6,RevenuesMensTeam,1141117.0,RevenuesMensTeam0.6,M,revenues
59,2004,0.6,RevenuesWomensTeam,716612.0,RevenuesWomensTeam0.6,W,revenues
60,2004,0.7,OperatingExpensesperTeamMensTeam,250204.99999999997,OperatingExpensesperTeamMensTeam0.7,M,expenses
61,2004,0.7,OperatingExpensesperTeamWomensTeam,175550.99999999994,OperatingExpensesperTeamWomensTeam0.7,W,expenses
62,2004,0.7,RevenuesMensTeam,1283553.0,RevenuesMensTeam0.7,M,revenues
63,2004,0.7,RevenuesWomensTeam,825066.9999999999,RevenuesWomensTeam0.7,W,revenues
64,2004,0.8,OperatingExpensesperTeamMensTeam,314035.0,OperatingExpensesperTeamMensTeam0.8,M,expenses
65,2004,0.8,OperatingExpensesperTeamWomensTeam,201106.0,OperatingExpensesperTeamWomensTeam0.8,W,expenses
66,2004,0.8,RevenuesMensTeam,1545012.0,RevenuesMensTeam0.8,M,revenues
67,2004,0.8,RevenuesWomensTeam,974074.0,RevenuesWomensTeam0.8,W,revenues
68,2004,0.9,OperatingExpensesperTeamMensTeam,425488.0,OperatingExpensesperTeamMensTeam0.9,M,expenses
69,2004,0.9,OperatingExpensesperTeamWomensTeam,236799.0,OperatingExpensesperTeamWomensTeam0.9,W,expenses
70,2004,0.9,RevenuesMensTeam,2521456.0,RevenuesMensTeam0.9,M,revenues
71,2004,0.9,RevenuesWomensTeam,1089939.0,RevenuesWomensTeam0.9,W,revenues
72,2005,0.1,OperatingExpensesperTeamMensTeam,122355.0,OperatingExpensesperTeamMensTeam0.1,M,expenses
73,2005,0.1,OperatingExpensesperTeamWomensTeam,98186.0,OperatingExpensesperTeamWomensTeam0.1,W,expenses
74,2005,0.1,RevenuesMensTeam,346585.0,RevenuesMensTeam0.1,M,revenues
75,2005,0.1,RevenuesWomensTeam,54507.0,RevenuesWomensTeam0.1,W,revenues
76,2005,0.2,OperatingExpensesperTeamMensTeam,157720.0,OperatingExpensesperTeamMensTeam0.2,M,expenses
77,2005,0.2,OperatingExpensesperTeamWomensTeam,109312.0,OperatingExpensesperTeamWomensTeam0.2,W,expenses
78,2005,0.2,RevenuesMensTeam,667138.0,RevenuesMensTeam0.2,M,revenues
79,2005,0.2,RevenuesWomensTeam,185708.0,RevenuesWomensTeam0.2,W,revenues
80,2005,0.3,OperatingExpensesperTeamMensTeam,172531.0,OperatingExpensesperTeamMensTeam0.3,M,expenses
81,2005,0.3,OperatingExpensesperTeamWomensTeam,131328.0,OperatingExpensesperTeamWomensTeam0.3,W,expenses
82,2005,0.3,RevenuesMensTeam,857040.0,RevenuesMensTeam0.3,M,revenues
83,2005,0.3,RevenuesWomensTeam,509664.0,RevenuesWomensTeam0.3,W,revenues
84,2005,0.4,OperatingExpensesperTeamMensTeam,205530.0,OperatingExpensesperTeamMensTeam0.4,M,expenses
85,2005,0.4,OperatingExpensesperTeamWomensTeam,144163.0,OperatingExpensesperTeamWomensTeam0.4,W,expenses
86,2005,0.4,RevenuesMensTeam,978992.0,RevenuesMensTeam0.4,M,revenues
87,2005,0.4,RevenuesWomensTeam,604634.0,RevenuesWomensTeam0.4,W,revenues
88,2005,0.5,OperatingExpensesperTeamMensTeam,222721.0,OperatingExpensesperTeamMensTeam0.5,M,expenses
89,2005,0.5,OperatingExpensesperTeamWomensTeam,162827.0,OperatingExpensesperTeamWomensTeam0.5,W,expenses
90,2005,0.5,RevenuesMensTeam,1115260.0,RevenuesMensTeam0.5,M,revenues
91,2005,0.5,RevenuesWomensTeam,689933.0,RevenuesWomensTeam0.5,W,revenues
92,2005,0.6,OperatingExpensesperTeamMensTeam,250459.0,OperatingExpensesperTeamMensTeam0.6,M,expenses
93,2005,0.6,OperatingExpensesperTeamWomensTeam,180390.0,OperatingExpensesperTeamWomensTeam0.6,W,expenses
94,2005,0.6,RevenuesMensTeam,1222818.0,RevenuesMensTeam0.6,M,revenues
95,2005,0.6,RevenuesWomensTeam,805763.0,RevenuesWomensTeam0.6,W,revenues
96,2005,0.7,OperatingExpensesperTeamMensTeam,279670.0,OperatingExpensesperTeamMensTeam0.7,M,expenses
97,2005,0.7,OperatingExpensesperTeamWomensTeam,196821.99999999997,OperatingExpensesperTeamWomensTeam0.7,W,expenses
98,2005,0.7,RevenuesMensTeam,1447593.0,RevenuesMensTeam0.7,M,revenues
99,2005,0.7,RevenuesWomensTeam,893522.9999999997,RevenuesWomensTeam0.7,W,revenues
100,2005,0.8,OperatingExpensesperTeamMensTeam,333796.0,OperatingExpensesperTeamMensTeam0.8,M,expenses
101,2005,0.8,OperatingExpensesperTeamWomensTeam,221395.0,OperatingExpensesperTeamWomensTeam0.8,W,expenses
102,2005,0.8,RevenuesMensTeam,1705600.0,RevenuesMensTeam0.8,M,revenues
103,2005,0.8,RevenuesWomensTeam,1011164.0,RevenuesWomensTeam0.8,W,revenues
104,2005,0.9,OperatingExpensesperTeamMensTeam,483690.0,OperatingExpensesperTeamMensTeam0.9,M,expenses
105,2005,0.9,OperatingExpensesperTeamWomensTeam,263073.0,OperatingExpensesperTeamWomensTeam0.9,W,expenses
106,2005,0.9,RevenuesMensTeam,2697839.0,RevenuesMensTeam0.9,M,revenues
107,2005,0.9,RevenuesWomensTeam,1164447.0,RevenuesWomensTeam0.9,W,revenues
108,2006,0.1,OperatingExpensesperTeamMensTeam,119642.5,OperatingExpensesperTeamMensTeam0.1,M,expenses
109,2006,0.1,OperatingExpensesperTeamWomensTeam,97047.9,OperatingExpensesperTeamWomensTeam0.1,W,expenses
110,2006,0.1,RevenuesMensTeam,585045.6,RevenuesMensTeam0.1,M,revenues
111,2006,0.1,RevenuesWomensTeam,133448.40000000002,RevenuesWomensTeam0.1,W,revenues
112,2006,0.2,OperatingExpensesperTeamMensTeam,168603.0,OperatingExpensesperTeamMensTeam0.2,M,expenses
113,2006,0.2,OperatingExpensesperTeamWomensTeam,118025.2,OperatingExpensesperTeamWomensTeam0.2,W,expenses
114,2006,0.2,RevenuesMensTeam,808776.0,RevenuesMensTeam0.2,M,revenues
115,2006,0.2,RevenuesWomensTeam,294742.0,RevenuesWomensTeam0.2,W,revenues
116,2006,0.3,OperatingExpensesperTeamMensTeam,192410.8,OperatingExpensesperTeamMensTeam0.3,M,expenses
117,2006,0.3,OperatingExpensesperTeamWomensTeam,132420.5,OperatingExpensesperTeamWomensTeam0.3,W,expenses
118,2006,0.3,RevenuesMensTeam,977535.2,RevenuesMensTeam0.3,M,revenues
119,2006,0.3,RevenuesWomensTeam,569536.7,RevenuesWomensTeam0.3,W,revenues
120,2006,0.4,OperatingExpensesperTeamMensTeam,208244.8,OperatingExpensesperTeamMensTeam0.4,M,expenses
121,2006,0.4,OperatingExpensesperTeamWomensTeam,161288.6,OperatingExpensesperTeamWomensTeam0.4,W,expenses
122,2006,0.4,RevenuesMensTeam,1125822.4,RevenuesMensTeam0.4,M,revenues
123,2006,0.4,RevenuesWomensTeam,712070.2,RevenuesWomensTeam0.4,W,revenues
124,2006,0.5,OperatingExpensesperTeamMensTeam,233804.0,OperatingExpensesperTeamMensTeam0.5,M,expenses
125,2006,0.5,OperatingExpensesperTeamWomensTeam,182664.0,OperatingExpensesperTeamWomensTeam0.5,W,expenses
126,2006,0.5,RevenuesMensTeam,1307897.0,RevenuesMensTeam0.5,M,revenues
127,2006,0.5,RevenuesWomensTeam,788361.5,RevenuesWomensTeam0.5,W,revenues
128,2006,0.6,OperatingExpensesperTeamMensTeam,267387.8,OperatingExpensesperTeamMensTeam0.6,M,expenses
129,2006,0.6,OperatingExpensesperTeamWomensTeam,200255.0,OperatingExpensesperTeamWomensTeam0.6,W,expenses
130,2006,0.6,RevenuesMensTeam,1506610.8,RevenuesMensTeam0.6,M,revenues
131,2006,0.6,RevenuesWomensTeam,853145.8,RevenuesWomensTeam0.6,W,revenues
132,2006,0.7,OperatingExpensesperTeamMensTeam,322152.39999999997,OperatingExpensesperTeamMensTeam0.7,M,expenses
133,2006,0.7,OperatingExpensesperTeamWomensTeam,219342.69999999998,OperatingExpensesperTeamWomensTeam0.7,W,expenses
134,2006,0.7,RevenuesMensTeam,1613373.6,RevenuesMensTeam0.7,M,revenues
135,2006,0.7,RevenuesWomensTeam,974380.0,RevenuesWomensTeam0.7,W,revenues
136,2006,0.8,OperatingExpensesperTeamMensTeam,371655.60000000003,OperatingExpensesperTeamMensTeam0.8,M,expenses
137,2006,0.8,OperatingExpensesperTeamWomensTeam,248509.80000000002,OperatingExpensesperTeamWomensTeam0.8,W,expenses
138,2006,0.8,RevenuesMensTeam,1753733.8000000003,RevenuesMensTeam0.8,M,revenues
139,2006,0.8,RevenuesWomensTeam,1106448.6,RevenuesWomensTeam0.8,W,revenues
140,2006,0.9,OperatingExpensesperTeamMensTeam,596709.5,OperatingExpensesperTeamMensTeam0.9,M,expenses
141,2006,0.9,OperatingExpensesperTeamWomensTeam,355315.00000000006,OperatingExpensesperTeamWomensTeam0.9,W,expenses
142,2006,0.9,RevenuesMensTeam,2987362.800000001,RevenuesMensTeam0.9,M,revenues
143,2006,0.9,RevenuesWomensTeam,1354283.7000000002,RevenuesWomensTeam0.9,W,revenues
144,2007,0.1,OperatingExpensesperTeamMensTeam,151098.0,OperatingExpensesperTeamMensTeam0.1,M,expenses
145,2007,0.1,OperatingExpensesperTeamWomensTeam,110310.6,OperatingExpensesperTeamWomensTeam0.1,W,expenses
146,2007,0.1,RevenuesMensTeam,652064.8,RevenuesMensTeam0.1,M,revenues
147,2007,0.1,RevenuesWomensTeam,295891.60000000003,RevenuesWomensTeam0.1,W,revenues
148,2007,0.2,OperatingExpensesperTeamMensTeam,199643.80000000002,OperatingExpensesperTeamMensTeam0.2,M,expenses
149,2007,0.2,OperatingExpensesperTeamWomensTeam,129923.6,OperatingExpensesperTeamWomensTeam0.2,W,expenses
150,2007,0.2,RevenuesMensTeam,863282.2000000002,RevenuesMensTeam0.2,M,revenues
151,2007,0.2,RevenuesWomensTeam,550317.0000000001,RevenuesWomensTeam0.2,W,revenues
152,2007,0.3,OperatingExpensesperTeamMensTeam,210096.0,OperatingExpensesperTeamMensTeam0.3,M,expenses
153,2007,0.3,OperatingExpensesperTeamWomensTeam,138421.2,OperatingExpensesperTeamWomensTeam0.3,W,expenses
154,2007,0.3,RevenuesMensTeam,1028533.0,RevenuesMensTeam0.3,M,revenues
155,2007,0.3,RevenuesWomensTeam,686839.8,RevenuesWomensTeam0.3,W,revenues
156,2007,0.4,OperatingExpensesperTeamMensTeam,227937.2,OperatingExpensesperTeamMensTeam0.4,M,expenses
157,2007,0.4,OperatingExpensesperTeamWomensTeam,158783.80000000002,OperatingExpensesperTeamWomensTeam0.4,W,expenses
158,2007,0.4,RevenuesMensTeam,1168923.0,RevenuesMensTeam0.4,M,revenues
159,2007,0.4,RevenuesWomensTeam,829973.2,RevenuesWomensTeam0.4,W,revenues
160,2007,0.5,OperatingExpensesperTeamMensTeam,234500.0,OperatingExpensesperTeamMensTeam0.5,M,expenses
161,2007,0.5,OperatingExpensesperTeamWomensTeam,174571.0,OperatingExpensesperTeamWomensTeam0.5,W,expenses
162,2007,0.5,RevenuesMensTeam,1280249.0,RevenuesMensTeam0.5,M,revenues
163,2007,0.5,RevenuesWomensTeam,915888.0,RevenuesWomensTeam0.5,W,revenues
164,2007,0.6,OperatingExpensesperTeamMensTeam,272036.39999999997,OperatingExpensesperTeamMensTeam0.6,M,expenses
165,2007,0.6,OperatingExpensesperTeamWomensTeam,191675.99999999997,OperatingExpensesperTeamWomensTeam0.6,W,expenses
166,2007,0.6,RevenuesMensTeam,1504856.2,RevenuesMensTeam0.6,M,revenues
167,2007,0.6,RevenuesWomensTeam,969826.7999999999,RevenuesWomensTeam0.6,W,revenues
168,2007,0.7,OperatingExpensesperTeamMensTeam,331196.19999999995,OperatingExpensesperTeamMensTeam0.7,M,expenses
169,2007,0.7,OperatingExpensesperTeamWomensTeam,218837.8,OperatingExpensesperTeamWomensTeam0.7,W,expenses
170,2007,0.7,RevenuesMensTeam,1675356.3999999997,RevenuesMensTeam0.7,M,revenues
171,2007,0.7,RevenuesWomensTeam,1094672.4,RevenuesWomensTeam0.7,W,revenues
172,2007,0.8,OperatingExpensesperTeamMensTeam,409955.20000000007,OperatingExpensesperTeamMensTeam0.8,M,expenses
173,2007,0.8,OperatingExpensesperTeamWomensTeam,239282.4,OperatingExpensesperTeamWomensTeam0.8,W,expenses
174,2007,0.8,RevenuesMensTeam,1987717.4000000004,RevenuesMensTeam0.8,M,revenues
175,2007,0.8,RevenuesWomensTeam,1200157.2,RevenuesWomensTeam0.8,W,revenues
176,2007,0.9,OperatingExpensesperTeamMensTeam,596528.5999999999,OperatingExpensesperTeamMensTeam0.9,M,expenses
177,2007,0.9,OperatingExpensesperTeamWomensTeam,364310.19999999995,OperatingExpensesperTeamWomensTeam0.9,W,expenses
178,2007,0.9,RevenuesMensTeam,2880585.5999999996,RevenuesMensTeam0.9,M,revenues
179,2007,0.9,RevenuesWomensTeam,1461566.0,RevenuesWomensTeam0.9,W,revenues
180,2008,0.1,OperatingExpensesperTeamMensTeam,156942.4,OperatingExpensesperTeamMensTeam0.1,M,expenses
181,2008,0.1,OperatingExpensesperTeamWomensTeam,126403.1,OperatingExpensesperTeamWomensTeam0.1,W,expenses
182,2008,0.1,RevenuesMensTeam,749104.2000000001,RevenuesMensTeam0.1,M,revenues
183,2008,0.1,RevenuesWomensTeam,480932.8,RevenuesWomensTeam0.1,W,revenues
184,2008,0.2,OperatingExpensesperTeamMensTeam,199748.80000000002,OperatingExpensesperTeamMensTeam0.2,M,expenses
185,2008,0.2,OperatingExpensesperTeamWomensTeam,147693.0,OperatingExpensesperTeamWomensTeam0.2,W,expenses
186,2008,0.2,RevenuesMensTeam,1070925.6,RevenuesMensTeam0.2,M,revenues
187,2008,0.2,RevenuesWomensTeam,701270.0,RevenuesWomensTeam0.2,W,revenues
188,2008,0.3,OperatingExpensesperTeamMensTeam,224285.1,OperatingExpensesperTeamMensTeam0.3,M,expenses
189,2008,0.3,OperatingExpensesperTeamWomensTeam,159426.4,OperatingExpensesperTeamWomensTeam0.3,W,expenses
190,2008,0.3,RevenuesMensTeam,1200541.0,RevenuesMensTeam0.3,M,revenues
191,2008,0.3,RevenuesWomensTeam,788833.7,RevenuesWomensTeam0.3,W,revenues
192,2008,0.4,OperatingExpensesperTeamMensTeam,246465.40000000002,OperatingExpensesperTeamMensTeam0.4,M,expenses
193,2008,0.4,OperatingExpensesperTeamWomensTeam,172571.0,OperatingExpensesperTeamWomensTeam0.4,W,expenses
194,2008,0.4,RevenuesMensTeam,1309690.8,RevenuesMensTeam0.4,M,revenues
195,2008,0.4,RevenuesWomensTeam,909745.6000000001,RevenuesWomensTeam0.4,W,revenues
196,2008,0.5,OperatingExpensesperTeamMensTeam,270951.5,OperatingExpensesperTeamMensTeam0.5,M,expenses
197,2008,0.5,OperatingExpensesperTeamWomensTeam,188124.0,OperatingExpensesperTeamWomensTeam0.5,W,expenses
198,2008,0.5,RevenuesMensTeam,1452851.5,RevenuesMensTeam0.5,M,revenues
199,2008,0.5,RevenuesWomensTeam,1014534.0,RevenuesWomensTeam0.5,W,revenues
200,2008,0.6,OperatingExpensesperTeamMensTeam,297700.2,OperatingExpensesperTeamMensTeam0.6,M,expenses
201,2008,0.6,OperatingExpensesperTeamWomensTeam,212064.0,OperatingExpensesperTeamWomensTeam0.6,W,expenses
202,2008,0.6,RevenuesMensTeam,1673992.6,RevenuesMensTeam0.6,M,revenues
203,2008,0.6,RevenuesWomensTeam,1112692.4,RevenuesWomensTeam0.6,W,revenues
204,2008,0.7,OperatingExpensesperTeamMensTeam,388542.2,OperatingExpensesperTeamMensTeam0.7,M,expenses
205,2008,0.7,OperatingExpensesperTeamWomensTeam,238046.3,OperatingExpensesperTeamWomensTeam0.7,W,expenses
206,2008,0.7,RevenuesMensTeam,1953484.5999999999,RevenuesMensTeam0.7,M,revenues
207,2008,0.7,RevenuesWomensTeam,1179767.9,RevenuesWomensTeam0.7,W,revenues
208,2008,0.8,OperatingExpensesperTeamMensTeam,426072.80000000005,OperatingExpensesperTeamMensTeam0.8,M,expenses
209,2008,0.8,OperatingExpensesperTeamWomensTeam,267863.60000000003,OperatingExpensesperTeamWomensTeam0.8,W,expenses
210,2008,0.8,RevenuesMensTeam,2220657.2,RevenuesMensTeam0.8,M,revenues
211,2008,0.8,RevenuesWomensTeam,1341048.4000000004,RevenuesWomensTeam0.8,W,revenues
212,2008,0.9,OperatingExpensesperTeamMensTeam,580667.7000000001,OperatingExpensesperTeamMensTeam0.9,M,expenses
213,2008,0.9,OperatingExpensesperTeamWomensTeam,340810.10000000003,OperatingExpensesperTeamWomensTeam0.9,W,expenses
214,2008,0.9,RevenuesMensTeam,3072037.2,RevenuesMensTeam0.9,M,revenues
215,2008,0.9,RevenuesWomensTeam,1606515.0,RevenuesWomensTeam0.9,W,revenues
216,2009,0.1,OperatingExpensesperTeamMensTeam,165334.9,OperatingExpensesperTeamMensTeam0.1,M,expenses
217,2009,0.1,OperatingExpensesperTeamWomensTeam,121492.0,OperatingExpensesperTeamWomensTeam0.1,W,expenses
218,2009,0.1,RevenuesMensTeam,830387.5,RevenuesMensTeam0.1,M,revenues
219,2009,0.1,RevenuesWomensTeam,624904.6,RevenuesWomensTeam0.1,W,revenues
220,2009,0.2,OperatingExpensesperTeamMensTeam,187048.2,OperatingExpensesperTeamMensTeam0.2,M,expenses
221,2009,0.2,OperatingExpensesperTeamWomensTeam,132274.6,OperatingExpensesperTeamWomensTeam0.2,W,expenses
222,2009,0.2,RevenuesMensTeam,1099468.2,RevenuesMensTeam0.2,M,revenues
223,2009,0.2,RevenuesWomensTeam,771812.0,RevenuesWomensTeam0.2,W,revenues
224,2009,0.3,OperatingExpensesperTeamMensTeam,208310.9,OperatingExpensesperTeamMensTeam0.3,M,expenses
225,2009,0.3,OperatingExpensesperTeamWomensTeam,144727.7,OperatingExpensesperTeamWomensTeam0.3,W,expenses
226,2009,0.3,RevenuesMensTeam,1192916.5,RevenuesMensTeam0.3,M,revenues
227,2009,0.3,RevenuesWomensTeam,856047.4,RevenuesWomensTeam0.3,W,revenues
228,2009,0.4,OperatingExpensesperTeamMensTeam,226176.00000000003,OperatingExpensesperTeamMensTeam0.4,M,expenses
229,2009,0.4,OperatingExpensesperTeamWomensTeam,157169.8,OperatingExpensesperTeamWomensTeam0.4,W,expenses
230,2009,0.4,RevenuesMensTeam,1346161.4000000001,RevenuesMensTeam0.4,M,revenues
231,2009,0.4,RevenuesWomensTeam,938490.4,RevenuesWomensTeam0.4,W,revenues
232,2009,0.5,OperatingExpensesperTeamMensTeam,264886.5,OperatingExpensesperTeamMensTeam0.5,M,expenses
233,2009,0.5,OperatingExpensesperTeamWomensTeam,176945.0,OperatingExpensesperTeamWomensTeam0.5,W,expenses
234,2009,0.5,RevenuesMensTeam,1508877.5,RevenuesMensTeam0.5,M,revenues
235,2009,0.5,RevenuesWomensTeam,1048705.0,RevenuesWomensTeam0.5,W,revenues
236,2009,0.6,OperatingExpensesperTeamMensTeam,301968.39999999997,OperatingExpensesperTeamMensTeam0.6,M,expenses
237,2009,0.6,OperatingExpensesperTeamWomensTeam,187596.8,OperatingExpensesperTeamWomensTeam0.6,W,expenses
238,2009,0.6,RevenuesMensTeam,1649041.4,RevenuesMensTeam0.6,M,revenues
239,2009,0.6,RevenuesWomensTeam,1141751.0,RevenuesWomensTeam0.6,W,revenues
240,2009,0.7,OperatingExpensesperTeamMensTeam,365299.19999999995,OperatingExpensesperTeamMensTeam0.7,M,expenses
241,2009,0.7,OperatingExpensesperTeamWomensTeam,217784.29999999996,OperatingExpensesperTeamWomensTeam0.7,W,expenses
242,2009,0.7,RevenuesMensTeam,1992738.2,RevenuesMensTeam0.7,M,revenues
243,2009,0.7,RevenuesWomensTeam,1236044.6,RevenuesWomensTeam0.7,W,revenues
244,2009,0.8,OperatingExpensesperTeamMensTeam,421673.80000000005,OperatingExpensesperTeamMensTeam0.8,M,expenses
245,2009,0.8,OperatingExpensesperTeamWomensTeam,248115.0000000001,OperatingExpensesperTeamWomensTeam0.8,W,expenses
246,2009,0.8,RevenuesMensTeam,2278981.2,RevenuesMensTeam0.8,M,revenues
247,2009,0.8,RevenuesWomensTeam,1359376.8,RevenuesWomensTeam0.8,W,revenues
248,2009,0.9,OperatingExpensesperTeamMensTeam,570555.7,OperatingExpensesperTeamMensTeam0.9,M,expenses
249,2009,0.9,OperatingExpensesperTeamWomensTeam,314059.9,OperatingExpensesperTeamWomensTeam0.9,W,expenses
250,2009,0.9,RevenuesMensTeam,3536273.6000000024,RevenuesMensTeam0.9,M,revenues
251,2009,0.9,RevenuesWomensTeam,1624010.6,RevenuesWomensTeam0.9,W,revenues
252,2010,0.1,OperatingExpensesperTeamMensTeam,181756.4,OperatingExpensesperTeamMensTeam0.1,M,expenses
253,2010,0.1,OperatingExpensesperTeamWomensTeam,111570.2,OperatingExpensesperTeamWomensTeam0.1,W,expenses
254,2010,0.1,RevenuesMensTeam,965440.8,RevenuesMensTeam0.1,M,revenues
255,2010,0.1,RevenuesWomensTeam,609790.0,RevenuesWomensTeam0.1,W,revenues
256,2010,0.2,OperatingExpensesperTeamMensTeam,210155.2,OperatingExpensesperTeamMensTeam0.2,M,expenses
257,2010,0.2,OperatingExpensesperTeamWomensTeam,132601.2,OperatingExpensesperTeamWomensTeam0.2,W,expenses
